id,date,tlt,ud,pmt,wp,a,p,q,oee,rate,wf,uf,rework,give,line,unit,std,chk,Remark,waste_film_remark,waste_pellet_remark
37339,2023-07-23,2.17,0,3499,0,100,89.58,100,89.58,40.31,0.2,394,0,25.12,A,PP12,45,1,,,
37340,2023-07-23,12.33,0,13565,0.01,100,91.68,100,91.68,27.5,1.1,1315,0.25,25.115,A,HDPE,30,0,,,
37341,2023-07-23,5.33,0,6124,0,100,95.75,100,95.75,28.72,0.42,613,0,25.114,A,PP3,30,1,,,
37342,2023-07-23,5.33,0,6097,0,100,95.33,100,95.33,28.6,0.6,608,0,25.114,B,PP3,30,1,,,
37343,2023-07-23,8,0,8860,0.02,100,92.29,99.99,92.28,27.69,2,913,0,25.116,C,PPE,30,1,,,ปากเปิด
37344,2023-07-23,6,0,6520,0,100,90.56,100,90.56,27.17,0.6,633,0,25.116,D,PPE,30,1,,,
37345,2023-07-24,6.95,0,11104,0,100,88.76,100,88.76,39.94,0.08,1135,0,25.118,A,PP12,45,1,-,"หัวม้วน,ท้ายม้วน",-
37346,2023-07-24,3.08,0,3256,0,100,88.1,100,88.1,26.43,0.32,313,0,25.115,C,PP12,30,1,-,"หัวม้วน,ท้ายม้วน",-
37347,2023-07-24,12.25,0,13632,0,100,92.73,100,92.73,27.82,1.1,1305,0,25.119,A,PPC,30,1,,,
37348,2023-07-24,5.25,0,6070,0,100,96.35,100,96.35,28.9,1.2,601,0,25.115,A,HDPE,30,0,,,
37349,2023-07-24,8.17,0,9080,0,100,92.62,100,92.62,27.78,1,911,0,25.114,A,PP3,30,1,,,
37350,2023-07-24,8.17,0,9043,0,100,92.24,100,92.24,27.67,1.25,960,0,25.111,B,PP3,30,1,,,
37351,2023-07-24,9.25,0,7600,0,100,68.47,100,68.47,20.54,0.6,822,0,25.115,C,PPE,30,1,Bush ทองเหลืองของ Joint กระบอกสูบ Discharge weight สึกหรอมาก 15.00-16.00 MM นำของใหม่มาเปลี่ยนให้ แต่เข้ากันไม่ได้ จึงใช้ของเดิมไปก่อน รอสั่งซื้อ,,
37352,2023-07-24,11,0,12118,0,100,91.8,100,91.8,27.54,1,1260,0,25.116,D,PPE,30,1,,,
37353,2023-07-25,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,,,
